reducer,date,NDVI,NDBI,IBI,UI
mean,2021-09-27,0.10068528201884976,0.039761111734190946,7.3834569643742265,-0.0070077427401483965
mean,2021-09-30,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-10-02,0.20810748958113526,-0.07071716044215999,0.18559404790150108,-0.18783456713406296
mean,2021-10-05,0.09642403145328243,0.04521061478933734,2.825367100497422,-0.016248236525955796
mean,2021-10-07,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-10-10,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-10-12,0.11034431906137376,-0.00611765635040396,-1.1947239619070642,-0.07490015053643051
mean,2021-10-15,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-10-17,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-10-20,0.04835834771706711,-0.011814322623349116,-0.48796174153558963,-0.07656780244560703
mean,2021-10-22,0.11167631769321085,0.032284200201750164,40.18186275699642,-0.03860782465041442
mean,2021-10-25,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-10-27,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-10-30,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-11-01,0.13005481897885687,0.012125706214406997,1.1653372198786012,-0.08126281614108445
mean,2021-11-04,0.1068493032272718,0.052616974241241406,-0.8277140093090102,-0.015974828819400363
mean,2021-11-06,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-11-09,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-11-11,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-11-14,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-11-16,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-11-19,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-11-21,0.13040641446930995,0.014000534433800747,2.690302724722664,-0.06757088641138505
mean,2021-11-24,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-11-26,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-11-29,0.11766401228657047,0.041144715524411485,1.1520142509636782,-0.025442960919657334
mean,2021-12-01,0.12709498602658995,0.01174357855859955,2.1389097472092353,-0.06257898336416966
mean,2021-12-04,0.06440012886285085,-0.6059305585540641,3.1746248384729667,-0.5625963196471222
mean,2021-12-06,0.0636322180866989,0.050495495645611954,1.1506098875377186,-0.008567365651806224
mean,2021-12-09,0.1440110141825857,0.019453284204258143,-1.1455772572302456,-0.055967384491091614
mean,2021-12-11,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-12-14,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-12-16,0.16037512008875143,0.023801367934615885,3.939965100337595,-0.054155911472843064
mean,2021-12-19,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-12-21,0.09756164257952858,-0.07843443782936269,-112.37725091135404,-0.1750602437860522
mean,2021-12-24,0.12074214098959267,0.0201509765972029,0.8209491602731782,-0.04851921079294467
mean,2021-12-26,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-12-29,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-12-31,0.06808970867791643,-0.027491731678257525,-4.137718718444003,-0.11124888553510882
mean,2022-01-03,0.12093364205921271,0.016075683538452536,-14.03592855505602,-0.05039609068559807
mean,2022-01-05,0.11969906622733675,0.005216295363540467,0.6236054296055544,-0.05048161407220294
mean,2022-01-08,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2022-01-10,0.07655968133323687,-0.08420418694020101,1.621771288652046,-0.18682672059417185
mean,2022-01-13,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2022-01-15,0.1315879937982782,-0.007812092128181637,1.4603602756217153,-0.07772787438029184
mean,2022-01-18,0.145443956812889,0.024617245072644803,2.3417697289746915,-0.03235850692266373
mean,2022-01-20,0.12563465104462548,0.0045643262850595025,24.203323082359578,-0.06006443842057726
mean,2022-01-23,0.10656443245258151,-0.148649821800137,3.229067640072033,-0.22452700190511501
mean,2022-01-25,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2022-01-28,0.07668785761662064,0.006345504058895164,-14.951998730392445,-0.028992331811816936
mean,2022-01-30,0.07898950285617502,-0.002263191655153965,-1.4467544761785087,-0.049009020064968004
mean,2022-02-02,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2022-02-04,0.08033199552624244,0.0008979360745241394,-14.802506827550625,-0.031607426075036034
mean,2022-02-07,0.090933678849773,0.01544956186422497,-56.496921763417376,-0.030634675060857715
mean,2022-02-09,0.07223171732476774,-0.01615015247968965,1.4835210473755929,-0.06402977001125788
mean,2022-02-12,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2022-02-14,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2022-02-17,0.07043560142716691,-0.008025640283754841,-10.250826255075104,-0.06491779922237126
mean,2022-02-19,0.07229759422145737,0.01253222239985331,0.23931955171781108,-0.03150632345459989
mean,2022-02-22,0.09070716629178933,0.06673566143231324,-6.1844124267348155,0.04204459129403864
mean,2022-02-24,0.07908919852217976,-0.0038003902490221946,-4.646048212175865,-0.03245984585073556
mean,2022-02-27,-0.015877656920570818,-0.638272489455526,3.0250039174239074,-0.6725568304019643
mean,2022-03-01,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2022-03-04,0.04239855193026632,-0.025776378443569566,-39.889853341627045,-0.06170133308496946
mean,2022-03-06,0.0664140901293342,-0.18028410202135117,3.6597549303696364,-0.2445666919247661
mean,2022-03-09,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2022-03-11,0.06941792803874396,-0.3449657766929106,3.1966693701042908,-0.3621530375886432
mean,2022-03-14,0.06298448107155621,-0.01810910238536645,-8.617308784994721,-0.06552746951317644
mean,2022-03-16,0.09318811652540213,-0.0975662055339259,2.0977706375687717,-0.1536926464082331
mean,2022-03-19,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2022-03-21,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2022-03-24,0.0827736401375627,0.01112349326157323,3.715127029327646,-0.03082017781113405
mean,2022-03-26,0.08206318465043036,0.012461708987469655,15.112462456009707,-0.02005812359480469
mean,2022-03-29,0.08782178011830374,0.005924325124256064,-4.730509006870746,-0.034611960402820365
mean,2022-03-31,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2022-04-03,0.08519420623634383,0.007417105960962438,0.9468431037102367,-0.0342828289199052
mean,2022-04-05,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2022-04-08,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2022-04-10,0.08014254867986488,0.012722824496844119,-0.1486339819686371,-0.02122743146477042
mean,2022-04-13,0.08176194958217632,0.01732487954473222,13.715421933348559,-0.023578887575050902
mean,2022-04-15,0.08868337904406039,0.005018812903681122,7.255117159766914,-0.02247986117734761
mean,2022-04-18,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2022-04-20,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2022-04-23,0.09306713626393216,-0.025144562203791,-20.555101063758617,-0.07596353666128047
mean,2022-04-25,0.07760464725952289,-0.10712628586602994,1.9496604252967522,-0.1715285091393329
mean,2022-04-28,0.08825870852318439,0.020527495483129512,-35.982786852219014,-0.010051939414125957
mean,2022-04-30,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
